_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,tr_eval_acc_src_data
,81.103199863,0.0,1736967731.1666856,,,,,,0.39675,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,7.0,
,90.782079426,0.0,1736967740.800301,,,,,,0.41025,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,8.0,
,100.35566932,0.0,1736967750.419147,,,,,,0.40075,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,9.0,
,110.001578844,0.0,1736967760.0650525,,,,,,0.389,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,10.0,
,119.190044725,1.0,1736967769.2535152,,,,,,0.3705,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,0.0,
,128.813026201,1.0,1736967778.8765104,,,,,,0.39125,,0.875,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,1.0,
,138.45148225,1.0,1736967788.5149682,,,,,,0.389,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,2.0,
,148.099922007,1.0,1736967798.1634042,,,,,,0.40075,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,3.0,
,157.786513948,1.0,1736967807.8499992,,,,,,0.39525,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,4.0,
,167.50365753,1.0,1736967817.5671463,,,,,,0.3925,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,5.0,
,177.157672192,1.0,1736967827.2210674,,,,,,0.36125,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,6.0,
,186.783912734,1.0,1736967836.847394,,,,,,0.38275,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,7.0,
,196.067812102,1.0,1736967846.131285,,,,,,0.3945,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,8.0,
,205.282004677,1.0,1736967855.3454804,,,,,,0.39725,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,9.0,
,214.496387517,1.0,1736967864.5598686,,,,,,0.39175,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp5_hyperparameters,10.0,
