_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,tr_eval_acc_src_data
,2523.642095207,0.0,1736782590.4213738,,,,,,0.91900000166893,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,3.0,
,3083.889999044,1.0,1736783150.6666567,,,,,,0.6147499998807907,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,0.0,
,3654.394029932,1.0,1736783721.1734571,,,,,,0.887950001001358,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,1.0,
,4228.665913588,1.0,1736784295.4854648,,,,,,0.8938499999046325,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,2.0,
,4800.398596169,1.0,1736784867.218118,,,,,,0.8923499984741211,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,3.0,
,7.103596133,0.0,1736776087.6810522,,,,,,0.3785,,0.8125,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,0.0,
,9.678581254,0.0,1736776090.2560356,,,,,,0.40275,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,1.0,
,12.268169882,0.0,1736776092.8059003,,,,,,0.415,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,2.0,
,14.786561108,0.0,1736776095.364005,,,,,,0.4165,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,3.0,
,16.934171115,1.0,1736776097.5116155,,,,,,0.46875,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,0.0,
