_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,9.919728017,0.0,1737950754.3994076,,,,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
1,9.987429501,0.0,1737950754.4670665,0.0,,,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
2,10.696979807,0.0,1737950755.1765144,,1.4700212478637695,0.75,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
3,10.741856493,0.0,1737950755.1766653,,,,0.001,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
4,12.128702991,0.0,1737950756.608236,,1.4858474731445312,0.4375,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
5,12.128732916,0.0,1737950756.6084003,,,,0.0009999990000010002,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
6,13.22760634,0.0,1737950757.7071557,,1.2772140502929688,0.8125,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
7,13.227636319,0.0,1737950757.7073092,,,,0.0009999970000070001,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
8,14.380042468,0.0,1737950758.8595018,,1.283939003944397,0.75,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
9,14.380075625,0.0,1737950758.8596642,,,,0.0009999940000250001,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
10,15.293006006,0.0,1737950759.7725823,,1.230955719947815,0.875,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
11,15.384064152,0.0,1737950759.8636425,,,,0.000999990000065,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
12,16.781339063,0.0,1737950761.2608256,,1.1551032066345215,0.875,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
13,16.781369808,0.0,1737950761.261008,,,,0.0009999850001399992,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
14,17.631351103,0.0,1737950762.1108682,,1.1771808862686157,0.75,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
15,17.631383293,0.0,1737950762.111034,,,,0.0009999790002659977,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
16,18.385179861,0.0,1737950762.8646643,,1.110268235206604,0.875,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
17,18.3852102,0.0,1737950762.8648202,,,,0.0009999720004619944,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
18,19.472210092,0.0,1737950763.951716,,1.1732780933380127,0.875,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
19,19.472244197,0.0,1737950763.9518752,,,,0.0009999640007499883,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
20,20.621027697,0.0,1737950765.1006005,,1.2200045585632324,0.6875,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
21,20.621067757,0.0,1737950765.1007454,,,,0.0009999550011549779,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
22,21.526595845,0.0,1737950766.0061302,,1.2747633457183838,0.6875,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
23,21.569847553,0.0,1737950766.0062916,,,,0.0009999450017049607,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
24,22.218324583,0.0,1737950766.69788,,1.2248220443725586,0.75,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
25,22.21834651,0.0,1737950766.6980386,,,,0.000999934002430934,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
26,23.135407074,0.0,1737950767.6149387,,1.135971188545227,0.8125,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
27,23.135437463,0.0,1737950767.6151001,,,,0.0009999220033668937,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
28,24.272603352,0.0,1737950768.752092,,1.0154210329055786,0.9375,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
29,24.27263443,0.0,1737950768.7522507,,,,0.0009999090045498345,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
30,26.007004307,0.0,1737950770.4865537,,1.017382264137268,1.0,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp1_permuted_src_datasets
