_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,5.86107798,0.0,1738748623.4559667,,,,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
1,6.029887187,0.0,1738748623.62475,0.0,,,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
2,6.617369463,0.0,1738748624.2121978,,30.696441650390625,0.5625,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
3,6.617400694,0.0,1738748624.2123575,,,,0.001,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
4,7.360244527,0.0,1738748624.9550376,,17.722597122192383,0.5625,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
5,7.360273556,0.0,1738748624.9552417,,,,0.0009999990000010002,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
6,8.104356777,0.0,1738748625.6991963,,6.548020839691162,0.6625000238418579,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
7,8.104387862,0.0,1738748625.699343,,,,0.0009999970000070001,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
8,8.622722321,0.0,1738748626.217537,,4.4253973960876465,0.7875000238418579,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
9,8.622760973,0.0,1738748626.2177022,,,,0.0009999940000250001,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
10,9.296876169,0.0,1738748626.8916676,,7.679677486419678,0.737500011920929,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
11,9.29690803,0.0,1738748626.891881,,,,0.000999990000065,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
12,9.857671067,0.0,1738748627.4525228,,7.774483680725098,0.737500011920929,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
13,9.857701716,0.0,1738748627.4526591,,,,0.0009999850001399992,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
14,10.487684214,0.0,1738748628.0825884,,5.446081161499023,0.7124999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
15,10.528417618,0.0,1738748628.0827086,,,,0.0009999790002659977,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
16,11.005494758,0.0,1738748628.6003394,,6.881890296936035,0.7749999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
17,11.005529427,0.0,1738748628.6004875,,,,0.0009999720004619944,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
18,11.522261041,0.0,1738748629.1171072,,3.6555755138397217,0.7749999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
19,11.522305756,0.0,1738748629.11725,,,,0.0009999640007499883,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
20,12.096649121,0.0,1738748629.6914387,,6.803273677825928,0.7124999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
21,12.096685531,0.0,1738748629.6916523,,,,0.0009999550011549779,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
22,12.603644178,0.0,1738748630.198483,,3.4333033561706543,0.7749999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
23,12.603674481,0.0,1738748630.1986349,,,,0.0009999450017049607,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
24,13.083638893,0.0,1738748630.6784859,,5.566709995269775,0.7250000238418579,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
25,13.083669684,0.0,1738748630.678629,,,,0.000999934002430934,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
26,13.708738837,0.0,1738748631.3035808,,2.679304361343384,0.824999988079071,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
27,13.708763561,0.0,1738748631.3037448,,,,0.0009999220033668937,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp1_permuted_src_datasets
