_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,112.967850206,0.0,1739211878.0161717,,,,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,TKH,False,1,4000,5,exp1_permuted_src_datasets
1,113.172225735,0.0,1739211878.26654,0.0,,,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,TKH,False,1,4000,5,exp1_permuted_src_datasets
2,114.128920303,0.0,1739211879.2231762,,45.1124267578125,0.7708333134651184,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,TKH,False,1,4000,5,exp1_permuted_src_datasets
3,114.128955315,0.0,1739211879.223425,,,,0.001,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,TKH,False,1,4000,5,exp1_permuted_src_datasets
4,115.00851846,0.0,1739211880.102786,,20.574485778808594,0.875,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,TKH,False,1,4000,5,exp1_permuted_src_datasets
5,115.008553182,0.0,1739211880.1030188,,,,0.0009999990000010002,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,TKH,False,1,4000,5,exp1_permuted_src_datasets
6,115.964791241,0.0,1739211881.0590227,,22.88922691345215,0.75,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,TKH,False,1,4000,5,exp1_permuted_src_datasets
7,115.964829783,0.0,1739211881.0592926,,,,0.0009999970000070001,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,TKH,False,1,4000,5,exp1_permuted_src_datasets
8,116.753504918,0.0,1739211881.8477905,,6.483120441436768,0.9166666865348816,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,TKH,False,1,4000,5,exp1_permuted_src_datasets
9,116.753545698,0.0,1739211881.8480117,,,,0.0009999940000250001,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,TKH,False,1,4000,5,exp1_permuted_src_datasets
10,117.6554134,0.0,1739211882.749686,,52.97140121459961,0.7708333134651184,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,TKH,False,1,4000,5,exp1_permuted_src_datasets
