_step,_runtime,bootstrap_iter,_timestamp,before_ft_eval_acc,ft_loss,ft_acc,ft_eval_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
43,46.81805443763733,0.0,1741007753.7094123,,1.3351103916647844e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
44,46.8536536693573,0.0,1741007753.7450116,,2.9538237868109718e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
45,46.89084577560425,0.0,1741007753.7822037,,3.400474815862253e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
46,46.928659439086914,0.0,1741007753.8200173,,2.5101349820033647e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
47,46.96361708641052,0.0,1741007753.854975,,2.1223908333922736e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
48,46.99862742424011,0.0,1741007753.8899853,,1.665587114985101e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
49,47.033767223358154,0.0,1741007753.9251251,,1.4030332749825902e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
50,47.06899046897888,0.0,1741007753.9603484,,1.1135407476103865e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
51,47.103649616241455,0.0,1741007753.9950075,,1.8145839931094088e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
52,47.138182401657104,0.0,1741007754.0295403,,1.674697887210641e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
53,47.17797088623047,0.0,1741007754.0693288,,9.634887646825518e-06,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
54,47.21212410926819,0.0,1741007754.103482,,3.5353878047317266e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
55,47.24595046043396,0.0,1741007754.1373084,,2.006204340432305e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
56,47.28037452697754,0.0,1741007754.1717324,,1.9145230908179656e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
57,47.315216064453125,0.0,1741007754.206574,,1.7540916815050878e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
58,47.34998178482056,0.0,1741007754.2413397,,1.9228320525144227e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
59,47.38493776321411,0.0,1741007754.2762957,,1.530417830508668e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
60,47.41958808898926,0.0,1741007754.310946,,1.9346272893017158e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
61,47.45446705818176,0.0,1741007754.345825,,1.2133666132285725e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
62,47.494812965393066,0.0,1741007754.3861709,,2.1942221792414784e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
63,47.52957487106323,0.0,1741007754.4209328,,3.3170807000715286e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
64,75.38110828399658,0.0,1741007782.2724662,,,,0.9092500007152557,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,5,4000,1,exp1_permuted_src_datasets
