_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,65.682495188,0.0,1739249744.7659037,,,,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
1,65.82623858,0.0,1739249744.9095724,0.0,,,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
2,67.602700081,0.0,1739249746.6859727,,3.3008060455322266,0.5833333134651184,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
3,67.602725436,0.0,1739249746.6861396,,,,0.001,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
4,68.839839352,0.0,1739249747.9231455,,3.1894009113311768,0.5208333134651184,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
5,68.83987742,0.0,1739249747.9233136,,,,0.0009999990000010002,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
6,70.385361579,0.0,1739249749.46875,,2.843630790710449,0.5,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
7,70.385423049,0.0,1739249749.4689167,,,,0.0009999970000070001,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
8,72.357323889,0.0,1739249751.4406,,1.039465308189392,0.5625,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
9,72.40252643,0.0,1739249751.4407566,,,,0.0009999940000250001,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
10,74.182353912,0.0,1739249753.2656405,,1.0470751523971558,0.5,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
11,74.182397634,0.0,1739249753.2658007,,,,0.000999990000065,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
12,75.753794132,0.0,1739249754.8371484,,1.1309232711791992,0.4166666567325592,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
13,75.753818031,0.0,1739249754.8373058,,,,0.0009999850001399992,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
14,77.707669041,0.0,1739249756.790992,,1.1108874082565308,0.4375,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
15,77.707717544,0.0,1739249756.7911322,,,,0.0009999790002659977,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
16,78.896539961,0.0,1739249757.9798617,,0.8999350070953369,0.5833333134651184,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
17,78.896597924,0.0,1739249757.9800172,,,,0.0009999720004619944,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
18,80.371724935,0.0,1739249759.4550202,,1.1524170637130737,0.4375,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
19,80.371757357,0.0,1739249759.4551775,,,,0.0009999640007499883,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
20,81.979204534,0.0,1739249761.0624366,,0.8986600041389465,0.5625,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
21,82.022504748,0.0,1739249761.0626037,,,,0.0009999550011549779,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
22,84.197996807,0.0,1739249763.281273,,1.0294488668441772,0.5416666865348816,,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
23,84.198028335,0.0,1739249763.2814534,,,,0.0009999450017049607,,,,,0.001,1,16,28x28,PrototypicalNetwork,3,3,omniglot_SOTA_trainvalSet,BreaKHis_formatted,False,10,4000,5,exp1_permuted_src_datasets
