_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,109.908124292,0.0,1739233913.77283,,,,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
1,110.106424883,0.0,1739233913.9711037,0.0,,,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
2,110.599695776,0.0,1739233914.4641623,,1.009704351425171,0.875,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
3,110.645354434,0.0,1739233914.464475,,,,0.001,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
4,111.095985389,0.0,1739233914.9604461,,0.892964243888855,0.875,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
5,111.096062152,0.0,1739233914.9607227,,,,0.0009999990000010002,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
6,111.973941883,0.0,1739233915.838449,,0.7732830047607422,1.0,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
7,111.973975329,0.0,1739233915.8387017,,,,0.0009999970000070001,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
8,112.739798043,0.0,1739233916.598872,,0.7999478578567505,0.8125,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
9,112.739841565,0.0,1739233916.6046221,,,,0.0009999940000250001,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
10,113.36137653,0.0,1739233917.225931,,0.7025680541992188,0.9375,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
11,113.361411981,0.0,1739233917.2261672,,,,0.000999990000065,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
12,113.813875708,0.0,1739233917.676525,,0.7135403752326965,1.0,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
13,113.813928925,0.0,1739233917.6785212,,,,0.0009999850001399992,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
14,114.065366056,0.0,1739233917.929895,,0.6928516626358032,0.9375,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,TKH,False,5,4000,5,exp1_permuted_src_datasets
