_step,_runtime,bootstrap_iter,_timestamp,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
95,468.635528932,2.0,1739096258.0096352,,2.631539928188431e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
96,468.668547145,2.0,1739096258.0425782,,2.768629883576068e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
97,468.697272476,2.0,1739096258.071349,,4.127608917769976e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
98,468.727930631,2.0,1739096258.1020603,,4.03968942919164e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
99,468.759793226,2.0,1739096258.1339083,,3.3378521493432345e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
100,468.782342177,2.0,1739096258.1564379,,2.78204038295371e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
101,468.823673348,2.0,1739096258.1977162,,3.7312406675482634e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
102,468.861170852,2.0,1739096258.2352366,,2.4616676910227397e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
103,468.901299158,2.0,1739096258.2751906,,2.497430386938504e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
104,468.929545747,2.0,1739096258.303573,,2.6658124170353403e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
105,468.969422481,2.0,1739096258.343542,,3.4913330182462232e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
106,468.989701331,2.0,1739096258.363842,,2.908700707848766e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
107,469.009099564,2.0,1739096258.3832684,,2.907209591285209e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
108,469.04387527,2.0,1739096258.417897,,3.634382665040903e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
109,469.093875579,2.0,1739096258.4677958,,3.1635095183446538e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
110,469.123453409,2.0,1739096258.4975553,,2.8908186777698575e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
111,469.161821418,2.0,1739096258.5358846,,3.3676526527415263e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
112,469.186381191,2.0,1739096258.5604746,,2.9489333428500686e-06,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,1,4000,5,exp1_permuted_src_datasets
