_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,72.202820531,0.0,1739211945.335513,,,,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
1,72.309348966,0.0,1739211945.484578,0.0,,,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
2,72.675648664,0.0,1739211945.8508728,,376.3161926269531,0.6666666865348816,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
3,72.67568000200001,0.0,1739211945.8510187,,,,0.001,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
4,73.18005629,0.0,1739211946.3552628,,56.16319274902344,0.7916666865348816,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
5,73.180091669,0.0,1739211946.3554206,,,,0.0009999990000010002,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
6,73.747680078,0.0,1739211946.9229174,,30.565195083618164,0.7916666865348816,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
7,73.747714096,0.0,1739211946.9230735,,,,0.0009999970000070001,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
8,74.043194465,0.0,1739211947.2184076,,35.48565673828125,0.7916666865348816,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
9,74.04324781,0.0,1739211947.2185576,,,,0.0009999940000250001,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
10,74.526769481,0.0,1739211947.7020032,,32.066287994384766,0.8333333134651184,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
11,74.526800704,0.0,1739211947.7021449,,,,0.000999990000065,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
12,74.837391595,0.0,1739211948.012571,,12.317652702331543,0.875,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
13,74.837432288,0.0,1739211948.0127573,,,,0.0009999850001399992,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
14,75.317893328,0.0,1739211948.4931114,,14.975140571594238,0.875,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
15,75.317925841,0.0,1739211948.4932652,,,,0.0009999790002659977,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
16,75.898826938,0.0,1739211949.0740788,,23.392837524414062,0.8541666865348816,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
17,75.898864378,0.0,1739211949.074219,,,,0.0009999720004619944,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
18,76.524753021,0.0,1739211949.6999805,,38.52201843261719,0.8125,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
19,76.524785394,0.0,1739211949.7001312,,,,0.0009999640007499883,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
20,76.942933385,0.0,1739211950.118189,,12.848686218261719,0.8958333134651184,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
21,76.942966603,0.0,1739211950.1183133,,,,0.0009999550011549779,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
22,77.592500582,0.0,1739211950.7677414,,8.231398582458496,0.8958333134651184,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
23,77.592532819,0.0,1739211950.7678878,,,,0.0009999450017049607,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
24,77.990177233,0.0,1739211951.1654046,,12.677040100097656,0.8541666865348816,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
25,77.990211095,0.0,1739211951.1655555,,,,0.000999934002430934,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
