_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,67.640922904,0.0,1739254374.0704958,,,,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
1,67.772047389,0.0,1739254374.2015898,0.0,,,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
2,68.867563618,0.0,1739254375.2970731,,109.63550567626953,0.5416666865348816,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
3,68.8676056,0.0,1739254375.2972264,,,,0.001,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
4,69.693273153,0.0,1739254376.122754,,119.03516387939453,0.4583333432674408,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
5,69.693323592,0.0,1739254376.1229246,,,,0.0009999990000010002,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
6,70.353228566,0.0,1739254376.782706,,47.271575927734375,0.5416666865348816,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
7,70.35326736,0.0,1739254376.78287,,,,0.0009999970000070001,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
8,71.112569971,0.0,1739254377.5420785,,47.54024124145508,0.625,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
9,71.160363915,0.0,1739254377.5422218,,,,0.0009999940000250001,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
10,72.164729205,0.0,1739254378.5940516,,35.82693099975586,0.4166666567325592,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
11,72.164820233,0.0,1739254378.5942543,,,,0.000999990000065,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
12,73.05883274,0.0,1739254379.4882395,,16.455984115600586,0.6041666865348816,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
13,73.058861444,0.0,1739254379.4885254,,,,0.0009999850001399992,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
14,73.881112447,0.0,1739254380.3106213,,21.547119140625,0.5,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
15,73.881152331,0.0,1739254380.3107715,,,,0.0009999790002659977,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
16,74.671174877,0.0,1739254381.1006515,,14.598849296569824,0.5208333134651184,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
17,74.671206783,0.0,1739254381.100805,,,,0.0009999720004619944,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
18,75.411833169,0.0,1739254381.8413796,,19.033489227294922,0.5208333134651184,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
19,75.411868853,0.0,1739254381.841517,,,,0.0009999640007499883,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
20,76.224619464,0.0,1739254382.6541696,,13.663761138916016,0.4583333432674408,,,,,,0.001,1,16,84x84,PrototypicalNetwork,3,3,miniImageNet_SOTA_trainSet,BreaKHis_formatted,False,5,4000,5,exp1_permuted_src_datasets
