_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,72.386897349,0.0,1739222736.7903688,,,,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
1,72.529841402,0.0,1739222736.9650204,0.0,,,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
2,73.297610112,0.0,1739222737.7326028,,1.0986007452011108,0.5,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
3,73.297651807,0.0,1739222737.732825,,,,0.001,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
4,73.540460183,0.0,1739222737.9756172,,0.9933332800865173,0.9375,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
5,73.540490604,0.0,1739222737.9758003,,,,0.0009999990000010002,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
6,73.732518977,0.0,1739222738.1676636,,1.0985629558563232,0.3125,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
7,73.732551046,0.0,1739222738.167857,,,,0.0009999970000070001,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
8,73.9694143,0.0,1739222738.4045525,,0.9924880266189575,0.8125,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
9,73.969447829,0.0,1739222738.4047341,,,,0.0009999940000250001,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
10,74.106192743,0.0,1739222738.5413387,,1.0570067167282104,0.625,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
11,74.106232435,0.0,1739222738.5415297,,,,0.000999990000065,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
12,74.192549251,0.0,1739222738.6275048,,1.100364327430725,0.375,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
13,74.192608923,0.0,1739222738.6277215,,,,0.0009999850001399992,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
14,74.590946796,0.0,1739222739.0260265,,1.0417338609695435,0.6875,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
15,74.590984669,0.0,1739222739.0262103,,,,0.0009999790002659977,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
16,74.856736305,0.0,1739222739.291874,,1.0913376808166504,0.6875,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
17,74.856772772,0.0,1739222739.2920606,,,,0.0009999720004619944,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
18,75.029072703,0.0,1739222739.4642346,,1.0648542642593384,0.625,,,,,,0.001,1,16,84x84,MatchingNetwork,3,3,BreaKHis_formatted,Greek,False,1,4000,5,exp1_permuted_src_datasets
