_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,8.698498577,0.0,1736871763.5972617,,,,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
1,8.771065639,0.0,1736871763.669851,0.0,,,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
2,8.886375573,0.0,1736871763.785053,,1.5902681350708008,0.5,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
3,8.886392256,0.0,1736871763.7852345,,,,0.001,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
4,9.013021834,0.0,1736871763.9117825,,1.5818215608596802,0.4375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
5,9.013043883,0.0,1736871763.9119282,,,,0.0009999990000010002,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
6,9.095653305,0.0,1736871763.9944494,,1.5640171766281128,0.625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
7,9.09570802,0.0,1736871763.9945807,,,,0.0009999970000070001,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
8,9.20398976,0.0,1736871764.1027477,,1.5251469612121582,0.5625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
9,9.211254384,0.0,1736871764.110114,,,,0.0009999940000250001,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
10,9.347256247,0.0,1736871764.245982,,1.5692657232284546,0.4375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
11,9.347274262,0.0,1736871764.246124,,,,0.000999990000065,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
12,9.419957806,0.0,1736871764.3187346,,1.5424562692642212,0.375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
13,9.419979189,0.0,1736871764.3188722,,,,0.0009999850001399992,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
14,9.594769652,0.0,1736871764.493513,,1.5485254526138306,0.625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
15,9.594791422,0.0,1736871764.49367,,,,0.0009999790002659977,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
16,9.692403641,0.0,1736871764.5911193,,1.5592894554138184,0.5,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
17,9.692427103,0.0,1736871764.5912666,,,,0.0009999720004619944,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
18,9.810804377,0.0,1736871764.7095578,,1.5695648193359375,0.3125,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
19,9.810826627,0.0,1736871764.7097075,,,,0.0009999640007499883,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
20,9.907813298,0.0,1736871764.806554,,1.5190505981445312,0.6875,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
21,9.907829558,0.0,1736871764.8067167,,,,0.0009999550011549779,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
22,10.02381554,0.0,1736871764.922571,,1.5667916536331177,0.375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
23,10.023833348,0.0,1736871764.9227219,,,,0.0009999450017049607,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
24,10.085656132,0.0,1736871764.9844124,,1.506714105606079,0.625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
25,10.085678703,0.0,1736871764.98456,,,,0.000999934002430934,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
26,10.208337563,0.0,1736871765.1070273,,1.5723249912261963,0.375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
27,10.208370777,0.0,1736871765.1071746,,,,0.0009999220033668937,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
28,10.28029374,0.0,1736871765.1790273,,1.5470635890960693,0.6875,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
29,10.280318007,0.0,1736871765.1791751,,,,0.0009999090045498345,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
30,10.402310314,0.0,1736871765.3011158,,1.5732399225234985,0.3125,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
31,10.402370118,0.0,1736871765.301245,,,,0.0009998950060197502,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
32,10.537562659,0.0,1736871765.436297,,1.5844571590423584,0.3125,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
33,10.578728546,0.0,1736871765.4364507,,,,0.0009998800078196328,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
34,10.624993556,0.0,1736871765.5236733,,1.5177770853042603,0.4375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
35,10.625018914,0.0,1736871765.5238166,,,,0.0009998640099954728,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
36,10.739666107,0.0,1736871765.638376,,1.5615127086639404,0.5,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
37,10.739700792,0.0,1736871765.6385322,,,,0.0009998470125962588,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
38,10.861573777,0.0,1736871765.7602339,,1.5789316892623901,0.375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
39,10.861604393,0.0,1736871765.7603843,,,,0.0009998290156739765,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
40,11.051355964,0.0,1736871765.9500864,,1.482869267463684,0.625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
41,11.05138032,0.0,1736871765.9502392,,,,0.0009998100192836101,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
42,11.153951606,0.0,1736871766.0526478,,1.5166391134262085,0.625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
43,11.153985462,0.0,1736871766.0528102,,,,0.0009997900234831405,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
44,11.277081868,0.0,1736871766.1757643,,1.5448249578475952,0.5625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
45,11.277111709,0.0,1736871766.1759186,,,,0.0009997690283335455,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
46,11.385340496,0.0,1736871766.2840545,,1.5077509880065918,0.75,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
47,11.385377758,0.0,1736871766.2842035,,,,0.0009997470338987998,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
48,11.517092049,0.0,1736871766.4158096,,1.5186471939086914,0.625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
49,11.517128528,0.0,1736871766.4159617,,,,0.0009997240402458741,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
50,11.617018789,0.0,1736871766.5157497,,1.5421000719070435,0.5,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
51,11.617048977,0.0,1736871766.5158966,,,,0.0009997000474447355,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
52,11.718575791,0.0,1736871766.6172843,,1.5245128870010376,0.4375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
53,11.71860621,0.0,1736871766.617428,,,,0.0009996750555683464,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
54,11.803082829000001,0.0,1736871766.7018397,,1.5251559019088745,0.5625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
55,11.80310671,0.0,1736871766.7019894,,,,0.0009996490646926642,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
56,11.887506233,0.0,1736871766.7861907,,1.5482399463653564,0.4375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
57,11.887525268,0.0,1736871766.7863317,,,,0.000999622074896642,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
58,11.999340077,0.0,1736871766.8980646,,1.5243136882781982,0.5625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
59,11.999368586,0.0,1736871766.898212,,,,0.0009995940862622267,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
60,12.121488072,0.0,1736871767.02022,,1.5225117206573486,0.8125,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
61,12.121517232,0.0,1736871767.0203595,,,,0.0009995650988743592,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
62,12.216841852,0.0,1736871767.1156156,,1.5456485748291016,0.5,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
63,12.216857744,0.0,1736871767.115758,,,,0.0009995351128209745,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
64,12.372500359,0.0,1736871767.2711756,,1.5421828031539917,0.5625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
65,12.372537712,0.0,1736871767.2713315,,,,0.0009995041281930007,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
66,12.481586539,0.0,1736871767.3802774,,1.5384018421173096,0.5,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
67,12.481620245,0.0,1736871767.380422,,,,0.0009994721450843579,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
68,12.557483499,0.0,1736871767.456277,,1.5387911796569824,0.5625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
69,12.557515946,0.0,1736871767.456397,,,,0.0009994391635919594,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
70,12.721016726,0.0,1736871767.6197412,,1.5335001945495605,0.5625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
71,12.721052889,0.0,1736871767.6198964,,,,0.0009994051838157095,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,Greek,b-59-850,False,1,4000,2,exp5_hyperparameters
