_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,10.772429777,0.0,1736960967.0806816,,,,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
1,10.832387481,0.0,1736960967.1405933,0.0,,,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
2,11.135042211,0.0,1736960967.4431129,,1.5799986124038696,0.5625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
3,11.135077996,0.0,1736960967.4432979,,,,0.001,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
4,11.417510311000001,0.0,1736960967.725704,,1.5818530321121216,0.375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
5,11.417564787,0.0,1736960967.7258222,,,,0.0009999990000010002,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
6,11.682048443,0.0,1736960967.990249,,1.5913327932357788,0.5,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
7,11.682080876,0.0,1736960967.9903638,,,,0.0009999970000070001,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
8,11.944453619,0.0,1736960968.252601,,1.5727020502090454,0.4375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
9,11.944474987,0.0,1736960968.2527525,,,,0.0009999940000250001,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
10,12.212374035,0.0,1736960968.5205803,,1.57895827293396,0.5625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
11,12.212416444,0.0,1736960968.5207,,,,0.000999990000065,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
12,12.474208634,0.0,1736960968.7824347,,1.589854121208191,0.375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
13,12.474237373,0.0,1736960968.7825332,,,,0.0009999850001399992,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
14,12.745732306,0.0,1736960969.0539544,,1.5823813676834106,0.4375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
15,12.745760717,0.0,1736960969.0540519,,,,0.0009999790002659977,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
16,13.011724072,0.0,1736960969.31991,,1.5949093103408813,0.5625,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
17,13.011744133,0.0,1736960969.3200307,,,,0.0009999720004619944,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
18,13.282441539,0.0,1736960969.590638,,1.5529190301895142,0.5,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
19,13.282465725,0.0,1736960969.590756,,,,0.0009999640007499883,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
20,13.550710379,0.0,1736960969.8588617,,1.5979150533676147,0.4375,,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
21,13.550734312,0.0,1736960969.8589957,,,,0.0009999550011549779,,,,,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
