_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,11.396566064,0.0,1736958164.1590111,,,,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
1,11.547059897,0.0,1736958164.3095205,0.0,,,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
2,11.884567038,0.0,1736958164.6470056,,3.9557552337646484,0.5249999761581421,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
3,11.884597698,0.0,1736958164.647153,,,,0.001,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
4,12.227872956,0.0,1736958164.9904153,,2.3928701877593994,0.637499988079071,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
5,12.227897385,0.0,1736958164.9905126,,,,0.0009999990000010002,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
6,12.513254638,0.0,1736958165.2758462,,2.532432794570923,0.637499988079071,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
7,12.513292717,0.0,1736958165.275926,,,,0.0009999970000070001,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
8,12.796890014,0.0,1736958165.5594873,,2.841926097869873,0.612500011920929,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
9,12.796931448,0.0,1736958165.5595675,,,,0.0009999940000250001,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
10,13.083022273,0.0,1736958165.8456087,,1.9563251733779907,0.637499988079071,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
11,13.083059909,0.0,1736958165.8456933,,,,0.000999990000065,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
12,13.372147305,0.0,1736958166.1347256,,2.035104274749756,0.625,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
13,13.372172284,0.0,1736958166.1348033,,,,0.0009999850001399992,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
14,13.654776212,0.0,1736958166.4173577,,1.6538604497909546,0.637499988079071,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
15,13.654835536,0.0,1736958166.4174337,,,,0.0009999790002659977,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
16,13.937387195,0.0,1736958166.6999736,,1.0258957147598267,0.7250000238418579,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
17,13.937413319000001,0.0,1736958166.700048,,,,0.0009999720004619944,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
18,14.219724267,0.0,1736958166.9823203,,0.7442823052406311,0.762499988079071,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
19,14.219763077,0.0,1736958166.9823954,,,,0.0009999640007499883,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
20,14.50320434,0.0,1736958167.2658072,,1.1162348985671997,0.675000011920929,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
21,14.503248111,0.0,1736958167.2658827,,,,0.0009999550011549779,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
22,14.784959807,0.0,1736958167.5475392,,1.184366226196289,0.625,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
23,14.784980917,0.0,1736958167.5476155,,,,0.0009999450017049607,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
24,15.069627905,0.0,1736958167.8322158,,1.2544176578521729,0.637499988079071,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
25,15.069689004,0.0,1736958167.8322918,,,,0.000999934002430934,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
26,15.354426492,0.0,1736958168.116986,,0.5502583980560303,0.7875000238418579,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
27,15.354473182,0.0,1736958168.1170673,,,,0.0009999220033668937,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
28,15.639064116,0.0,1736958168.401647,,0.799461841583252,0.699999988079071,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
29,15.639087453,0.0,1736958168.4017272,,,,0.0009999090045498345,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
30,15.927841653,0.0,1736958168.690425,,0.736083447933197,0.762499988079071,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
31,15.927860632,0.0,1736958168.6905024,,,,0.0009998950060197502,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
32,16.219097728,0.0,1736958168.9817045,,0.9741736650466919,0.625,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
33,16.219145489,0.0,1736958168.9817808,,,,0.0009998800078196328,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
34,16.506459556,0.0,1736958169.2690353,,0.843694806098938,0.612500011920929,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
35,16.506480053,0.0,1736958169.2691216,,,,0.0009998640099954728,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
36,16.792332348,0.0,1736958169.5549097,,0.7503706812858582,0.699999988079071,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
37,16.792354711,0.0,1736958169.5549939,,,,0.0009998470125962588,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
38,17.078596856,0.0,1736958169.8411963,,0.6212161779403687,0.762499988079071,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
39,17.07863508,0.0,1736958169.8412757,,,,0.0009998290156739765,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
40,17.369213943,0.0,1736958170.1318157,,0.7586715817451477,0.7875000238418579,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
41,17.369271361,0.0,1736958170.1318967,,,,0.0009998100192836101,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
42,17.662000078,0.0,1736958170.4245782,,0.8488768339157104,0.6625000238418579,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
43,17.662027375,0.0,1736958170.4246595,,,,0.0009997900234831405,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
44,17.954169772,0.0,1736958170.7167652,,0.917119026184082,0.6625000238418579,,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
45,17.95420748,0.0,1736958170.7168424,,,,0.0009997690283335455,,,,,0.001,1,16,22x22,PrototypicalNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters
