_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,48.82064962387085,0.0,1736398967.4473977,,,,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
1,48.89039754867554,0.0,1736398967.5171456,0.0,,,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
2,49.79266595840454,0.0,1736398968.419414,,1.7873170375823975,0.1875,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
3,49.79287838935852,0.0,1736398968.4196265,,,,0.001,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
4,50.63884782791138,0.0,1736398969.265596,,1.5852069854736328,0.25,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
5,50.63901686668396,0.0,1736398969.265765,,,,0.0009999990000010002,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
6,51.601006269454956,0.0,1736398970.2277544,,1.5353386402130127,0.375,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
7,51.601170778274536,0.0,1736398970.2279189,,,,0.0009999970000070001,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
8,52.434024810791016,0.0,1736398971.060773,,1.6782617568969727,0.3125,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
9,52.434210777282715,0.0,1736398971.0609589,,,,0.0009999940000250001,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
10,53.1932852268219,0.0,1736398971.8200333,,1.639668345451355,0.25,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
11,53.19346904754639,0.0,1736398971.8202171,,,,0.000999990000065,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
12,54.02251982688904,0.0,1736398972.649268,,1.4099596738815308,0.3125,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
13,54.0226845741272,0.0,1736398972.6494327,,,,0.0009999850001399992,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
14,54.789116859436035,0.0,1736398973.415865,,1.595558524131775,0.3125,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
15,54.78927707672119,0.0,1736398973.4160252,,,,0.0009999790002659977,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
16,55.678020000457764,0.0,1736398974.304768,,1.512008547782898,0.1875,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
17,55.67817997932434,0.0,1736398974.304928,,,,0.0009999720004619944,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
18,56.45173239707947,0.0,1736398975.0784805,,1.386491060256958,0.3125,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
19,56.45190238952637,0.0,1736398975.0786505,,,,0.0009999640007499883,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
20,57.27898144721985,0.0,1736398975.9057295,,1.5512540340423584,0.3125,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
21,57.27918195724487,0.0,1736398975.90593,,,,0.0009999550011549779,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
22,58.1776065826416,0.0,1736398976.8043547,,1.3022592067718506,0.625,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
23,58.17779016494751,0.0,1736398976.8045382,,,,0.0009999450017049607,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
24,59.179468631744385,0.0,1736398977.8062167,,1.5355956554412842,0.1875,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
25,59.179665088653564,0.0,1736398977.8064132,,,,0.000999934002430934,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
26,59.837124824523926,0.0,1736398978.463873,,1.5524557828903198,0.4375,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
27,59.837284564971924,0.0,1736398978.4640326,,,,0.0009999220033668937,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
28,60.722885847091675,0.0,1736398979.349634,,1.449704647064209,0.25,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,miniImageNet_SOTA_trainSet,False,10,4000,2,exp1_permuted_src_datasets
