_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc_src_data,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
42,6794.072539806366,0.0,1735927381.3418727,,,,0.0009999090045498345,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
43,7311.335280895233,0.0,1735927898.6046138,,,,,0.9400499997138977,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
44,7316.753567934036,0.0,1735927904.0229008,,1.0657678842544556,0.875,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
45,7316.753739833832,0.0,1735927904.0230727,,,,0.0009998950060197502,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
46,7830.3386018276215,0.0,1735928417.6079347,,,,,0.9400500004291534,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
47,7835.326593160629,0.0,1735928422.595926,,0.6881404519081116,0.949999988079071,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
48,7835.326731681824,0.0,1735928422.5960646,,,,0.0009998800078196328,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
49,8338.427896499634,0.0,1735928925.6972294,,,,,0.947900000333786,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
50,8343.265213727951,0.0,1735928930.5345466,,0.4176361560821533,0.949999988079071,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
51,8343.26536154747,0.0,1735928930.5346944,,,,0.0009998640099954728,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
52,8851.522640705109,0.0,1735929438.7919736,,,,,0.9458499994277955,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
53,8856.80777335167,0.0,1735929444.0771062,,0.043938569724559784,0.987500011920929,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
54,8856.807937145233,0.0,1735929444.07727,,,,0.0009998470125962588,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
55,9362.794879436493,0.0,1735929950.0642123,,,,,0.9481499993801117,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
56,9368.161814689636,0.0,1735929955.4311476,,0.3218035101890564,0.9375,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
57,9368.161955833435,0.0,1735929955.4312887,,,,0.0009998290156739765,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
58,9877.190248250961,0.0,1735930464.4595811,,,,,0.9472999975681305,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
59,9881.962609767914,0.0,1735930469.2319427,,0.259846031665802,0.9624999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
60,9881.962769269943,0.0,1735930469.2321022,,,,0.0009998100192836101,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
61,10366.25405550003,0.0,1735930953.5233884,,,,,0.9484499995708465,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
62,10370.287761926651,0.0,1735930957.5570948,,0.3319381773471832,0.9624999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
63,10370.287888765335,0.0,1735930957.5572217,,,,0.0009997900234831405,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
64,10889.276841402054,0.0,1735931476.5461743,,,,,0.9480999977588653,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
65,10895.649112939835,0.0,1735931482.9184458,,0.3504905104637146,0.9624999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
66,10895.64927816391,0.0,1735931482.918611,,,,0.0009997690283335455,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
67,11402.522912979126,0.0,1735931989.7922459,,,,,0.9498999984264374,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
68,11408.928362369537,0.0,1735931996.1976953,,0.018071157857775688,0.987500011920929,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
69,11408.928528547287,0.0,1735931996.1978614,,,,0.0009997470338987998,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
70,11917.751064062119,0.0,1735932505.020397,,,,,0.9517499992847442,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
71,11921.925736904144,0.0,1735932509.1950698,,1.2760376930236816,0.9375,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
72,11921.925872802734,0.0,1735932509.1952057,,,,0.0009997240402458741,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
73,12434.090621948242,0.0,1735933021.3599548,,,,,0.9471999998092652,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
74,12439.820805311203,0.0,1735933027.0901382,,0.48137718439102173,0.9375,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
75,12439.820962190628,0.0,1735933027.090295,,,,0.0009997000474447355,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
76,12950.27422451973,0.0,1735933537.5435574,,,,,0.9506999976634979,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
77,12957.205749750137,0.0,1735933544.4750826,,0.8696324229240417,0.9125000238418579,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
78,12957.205891609192,0.0,1735933544.4752245,,,,0.0009996750555683464,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
79,13448.817021608353,0.0,1735934036.0863545,,,,,0.9519500007629395,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
80,13454.78877544403,0.0,1735934042.0581083,,0.09941001981496811,0.987500011920929,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
81,13454.78891324997,0.0,1735934042.0582461,,,,0.0009996490646926642,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
82,13957.175836086273,0.0,1735934544.445169,,,,,0.9497499990463257,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
83,13962.542081356049,0.0,1735934549.8114142,,0.512488842010498,0.9624999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
84,13962.542224407196,0.0,1735934549.8115573,,,,0.000999622074896642,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
85,14468.585173130035,0.0,1735935055.854506,,,,,0.9506499993801117,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
86,14473.99123263359,0.0,1735935061.2605655,,0.35795941948890686,0.9624999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
87,14473.991375684738,0.0,1735935061.2607086,,,,0.0009995940862622267,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
88,14980.227618932724,0.0,1735935567.4969518,,,,,0.9536500008106231,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
89,14985.483411312103,0.0,1735935572.7527442,,0.5586487054824829,0.925000011920929,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
90,14985.483559846878,0.0,1735935572.7528927,,,,0.0009995650988743592,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
91,15485.579229831696,0.0,1735936072.8485627,,,,,0.9548499999046326,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
92,15489.462331533432,0.0,1735936076.7316644,,0.06955248862504959,0.987500011920929,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
93,15489.462491035461,0.0,1735936076.731824,,,,0.0009995351128209745,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
94,15994.232931375504,0.0,1735936581.5022643,,,,,0.953899998664856,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
95,15998.433789253235,0.0,1735936585.7031221,,0.41965252161026,0.9375,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
96,15998.433949947357,0.0,1735936585.7032828,,,,0.0009995041281930007,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
97,16501.865123987198,0.0,1735937089.1344569,,,,,0.953349999666214,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
98,16506.73260474205,0.0,1735937094.0019376,,0.00651961425319314,1.0,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
99,16506.73270010948,0.0,1735937094.002033,,,,0.0009994721450843579,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
100,17014.615625858307,0.0,1735937601.8849587,,,,,0.9560500020980836,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
101,17019.753394842148,0.0,1735937607.0227277,,0.4202158451080322,0.9375,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
102,17019.75354886055,0.0,1735937607.0228817,,,,0.0009994391635919594,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
103,17538.162981033325,0.0,1735938125.432314,,,,,0.9516999988555909,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
104,17541.71971511841,0.0,1735938128.989048,,0.033913496881723404,0.9750000238418579,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
105,17541.719856500626,0.0,1735938128.9891894,,,,0.0009994051838157095,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
106,18056.221354484558,0.0,1735938643.4906874,,,,,0.9520000011920929,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
107,18062.83891391754,0.0,1735938650.1082468,,0.23558083176612854,0.9624999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
108,18062.83905696869,0.0,1735938650.1083899,,,,0.0009993702058585044,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
109,18575.90791964531,0.0,1735939163.1772525,,,,,0.9516999974250794,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
110,18580.46680378914,0.0,1735939167.7361367,,0.544087290763855,0.949999988079071,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
111,18580.46694636345,0.0,1735939167.7362792,,,,0.0009993342298262307,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
112,19085.456233501434,0.0,1735939672.7255664,,,,,0.9537500004768371,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
113,19091.651678800583,0.0,1735939678.9210117,,0.17998062074184418,0.9624999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
114,19091.65182209015,0.0,1735939678.921155,,,,0.000999297255827765,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
115,19594.509363412857,0.0,1735940181.7786963,,,,,0.9517999978065491,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
116,20327.732910871506,0.0,1735940915.0022438,,,,,,0.8392499997615814,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
117,20327.761168718338,0.0,1735940915.0305016,,,,,,,3.2186216003537993e-07,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
118,20327.79950785637,0.0,1735940915.0688407,,,,,,,1.192092646817855e-08,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
119,20327.83769774437,0.0,1735940915.1070306,,,,,,,4.470347647611561e-09,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
120,20327.876321315765,0.0,1735940915.1456542,,,,,,,7.4505797087454084e-09,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
121,20327.917109966278,0.0,1735940915.1864429,,,,,,,0.0,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
122,20327.9739215374,0.0,1735940915.2432544,,,,,,,0.0,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
123,20328.012115955353,0.0,1735940915.2814488,,,,,,,0.0,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
124,20328.060827732086,0.0,1735940915.3301606,,,,,,,0.0,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
125,20328.10556960106,0.0,1735940915.3749025,,,,,,,0.0,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
126,20328.148844480515,0.0,1735940915.4181774,,,,,,,0.0,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,5,4000,2,exp1_permuted_src_datasets
