_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc_src_data,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
76,305.47563314437866,0.0,1735987941.282253,,,,,,,0.7766187787055969,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
77,305.520427942276,0.0,1735987941.3270478,,,,,,,0.7750622034072876,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
78,305.56599855422974,0.0,1735987941.3726184,,,,,,,0.6936171054840088,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
79,305.6200792789459,0.0,1735987941.4266992,,,,,,,0.7896320819854736,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
80,305.6667809486389,0.0,1735987941.4734008,,,,,,,0.7807937264442444,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
81,305.71069383621216,0.0,1735987941.5173137,,,,,,,0.6788824796676636,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
82,305.7560844421387,0.0,1735987941.5627043,,,,,,,0.6496490836143494,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
83,305.8026304244995,0.0,1735987941.6092503,,,,,,,0.6210339069366455,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
84,305.84832525253296,0.0,1735987941.6549451,,,,,,,0.6911945939064026,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
85,305.89368891716003,0.0,1735987941.7003088,,,,,,,0.6805229187011719,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
86,305.9395112991333,0.0,1735987941.7461312,,,,,,,0.6205475330352783,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
87,305.98605585098267,0.0,1735987941.7926757,,,,,,,0.5468820333480835,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
88,306.0311393737793,0.0,1735987941.8377593,,,,,,,0.6355711817741394,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
89,306.07535219192505,0.0,1735987941.881972,,,,,,,0.5821194052696228,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
90,306.1218318939209,0.0,1735987941.9284518,,,,,,,0.5513561964035034,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
91,306.1673204898834,0.0,1735987941.9739404,,,,,,,0.5881876945495605,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
92,306.21436071395874,0.0,1735987942.0209806,,,,,,,0.5341196060180664,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
93,306.2807469367981,0.0,1735987942.0873668,,,,,,,0.5605771541595459,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
94,306.3348820209503,0.0,1735987942.141502,,,,,,,0.5990303158760071,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
95,306.37890362739563,0.0,1735987942.1855235,,,,,,,0.5027380585670471,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
96,306.42768836021423,0.0,1735987942.2343082,,,,,,,0.5040609240531921,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
97,306.4735221862793,0.0,1735987942.280142,,,,,,,0.5209200978279114,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
98,306.520302772522,0.0,1735987942.3269227,,,,,,,0.5255953073501587,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
99,306.56586146354675,0.0,1735987942.3724813,,,,,,,0.45024609565734863,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
100,306.61047172546387,0.0,1735987942.4170916,,,,,,,0.6005585789680481,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
101,306.6580410003662,0.0,1735987942.464661,,,,,,,0.5223861932754517,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
102,306.70309495925903,0.0,1735987942.5097148,,,,,,,0.3829142451286316,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
103,306.7475092411041,0.0,1735987942.5541291,,,,,,,0.39405563473701477,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
104,306.79225611686707,0.0,1735987942.598876,,,,,,,0.506372332572937,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
105,306.8372392654419,0.0,1735987942.6438591,,,,,,,0.44182443618774414,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
106,306.88167548179626,0.0,1735987942.6882954,,,,,,,0.3923214077949524,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
107,306.9267852306366,0.0,1735987942.733405,,,,,,,0.4038812816143036,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
108,306.97162985801697,0.0,1735987942.7782497,,,,,,,0.47200897336006165,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
109,307.0162272453308,0.0,1735987942.8228471,,,,,,,0.4290992319583893,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
110,307.06379079818726,0.0,1735987942.8704107,,,,,,,0.49869972467422485,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
111,307.1117627620697,0.0,1735987942.9183826,,,,,,,0.4576879143714905,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
112,307.1602795124054,0.0,1735987942.9668994,,,,,,,0.499705970287323,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
113,307.20781111717224,0.0,1735987943.014431,,,,,,,0.40380674600601196,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
114,307.25524377822876,0.0,1735987943.0618637,,,,,,,0.34598308801651,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
115,307.301962852478,0.0,1735987943.1085827,,,,,,,0.37604478001594543,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
116,307.3490149974823,0.0,1735987943.1556349,,,,,,,0.4614347815513611,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
117,307.39684438705444,0.0,1735987943.2034643,,,,,,,0.38596224784851074,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
118,307.4446585178375,0.0,1735987943.2512784,,,,,,,0.3378705084323883,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
119,307.49174880981445,0.0,1735987943.2983687,,,,,,,0.35914701223373413,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
120,307.5356378555298,0.0,1735987943.3422577,,,,,,,0.42508530616760254,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
121,307.5805675983429,0.0,1735987943.3871875,,,,,,,0.34463736414909363,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
122,307.6242277622223,0.0,1735987943.4308476,,,,,,,0.36812078952789307,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
123,307.66801953315735,0.0,1735987943.4746394,,,,,,,0.35906127095222473,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
124,307.7120134830475,0.0,1735987943.5186334,,,,,,,0.3933946192264557,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
125,327.2998638153076,0.0,1735987963.1064837,,,,,,0.83925,,,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
126,327.3285834789276,0.0,1735987963.1352034,,,,,,,0.41213762760162354,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
127,327.37335324287415,0.0,1735987963.1799731,,,,,,,0.3552955985069275,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
128,327.41918540000916,0.0,1735987963.2258053,,,,,,,0.36460214853286743,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
129,327.4647982120514,0.0,1735987963.271418,,,,,,,0.37148407101631165,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
130,327.5109920501709,0.0,1735987963.317612,,,,,,,0.39268577098846436,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
131,327.5566828250885,0.0,1735987963.3633027,,,,,,,0.3018404543399811,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
132,327.6031563282013,0.0,1735987963.4097762,,,,,,,0.37639325857162476,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
133,327.6500403881073,0.0,1735987963.4566603,,,,,,,0.33978623151779175,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
134,327.69500613212585,0.0,1735987963.501626,,,,,,,0.3366265296936035,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
135,327.755259513855,0.0,1735987963.5618794,,,,,,,0.3485967814922333,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
136,327.80392622947693,0.0,1735987963.610546,,,,,,,0.31403619050979614,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
137,327.85322284698486,0.0,1735987963.6598427,,,,,,,0.3115362823009491,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,10,4000,2,exp1_permuted_src_datasets
