_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,42.749546797,0.0,1735613451.0243187,,,,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
1,42.821835532,0.0,1735613451.096532,0.0,,,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
2,43.543679568,0.0,1735613451.8182688,,12.452747344970703,0.550000011920929,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
3,43.543704498,0.0,1735613451.818427,,,,0.001,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
4,44.289512602,0.0,1735613452.5641618,,8.411531448364258,0.7124999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
5,44.289535912,0.0,1735613452.5643156,,,,0.0009999990000010002,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
6,45.347604652,0.0,1735613453.6222284,,8.023138046264648,0.625,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
7,45.347629745,0.0,1735613453.6223924,,,,0.0009999970000070001,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
8,46.285116258,0.0,1735613454.5597732,,2.3925349712371826,0.800000011920929,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
9,46.285141255,0.0,1735613454.559915,,,,0.0009999940000250001,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
10,47.160525667,0.0,1735613455.4351678,,5.699685573577881,0.6875,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
11,47.16054904,0.0,1735613455.4353173,,,,0.000999990000065,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
12,47.845726237,0.0,1735613456.1203601,,4.428237438201904,0.7749999761581421,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
13,47.845753481,0.0,1735613456.1205192,,,,0.0009999850001399992,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
14,48.485874469,0.0,1735613456.760507,,2.0047693252563477,0.8500000238418579,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
15,48.48590581,0.0,1735613456.7606547,,,,0.0009999790002659977,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
16,49.249734446,0.0,1735613457.524355,,1.0829885005950928,0.862500011920929,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
17,49.249761921,0.0,1735613457.5245152,,,,0.0009999720004619944,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
18,50.076330047,0.0,1735613458.3509772,,2.011671781539917,0.800000011920929,,,,,,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,TKH,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
