_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc_src_data,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
0,54.770936177,0.0,1736175107.6851761,,,,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
1,54.926618839,0.0,1736175107.8407552,0.0,,,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
2,55.195598743,0.0,1736175108.1096783,,1.5476664304733276,0.5625,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
3,55.195621079,0.0,1736175108.1098688,,,,0.001,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
4,73.391735849,0.0,1736175126.3059697,,,,,0.60325,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
5,73.616054358,0.0,1736175126.5301452,,1.5725677013397217,0.8125,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
6,73.616084876,0.0,1736175126.5303059,,,,0.0009999990000010002,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
7,92.177831358,0.0,1736175145.0920522,,,,,0.60525,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
8,92.419207846,0.0,1736175145.3332832,,1.5001344680786133,0.625,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
9,92.419245014,0.0,1736175145.3334486,,,,0.0009999970000070001,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
10,110.667326169,0.0,1736175163.541079,,,,,0.6375,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
11,110.859421752,0.0,1736175163.7735174,,1.5512837171554565,0.625,,,,,,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation
